year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,4,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",364,104,38.24,1.15,30.59,0,34.03,8,0,7388,3459,42,1289,0,2598
2022,4,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",14,8,2.78,0,2.92,0,2.3,0,0,672,400,0,129,0,143
2022,4,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",13,4,1.82,0,1.37,0,0.81,0,0,178,88,0,50,0,40
2022,4,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",89,41,13.65,0.85,12.14,0,14.37,8,0,3043,877,50,552,0,1564
2022,4,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",60,21,9.65,0.53,5.91,0,4.91,5,1,1284,420,95,241,0,528
2022,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",139,42,18.66,0.82,10.72,0,11.8,3,0,2869,1122,105,453,0,1189
2022,4,F9,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",16,7,1.05,0,2.54,0,3.41,1,0,365,50,0,102,0,213
2022,4,F9,Frontier Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",44,20,7.71,0,7.39,0,4.9,4,0,1093,264,0,442,0,387
2022,4,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",381,159,38.72,0.74,54.42,0,65.11,18,2,12672,2804,14,3896,0,5958
2022,4,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",147,29,14.38,0,10.87,0,3.75,2,0,1454,744,0,418,0,292
2022,4,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",51,13,5.37,0.41,3.96,0,3.26,0,0,774,262,83,140,0,289
2022,4,F9,Frontier Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",7,3,1.29,0,0.29,0,1.43,0,0,91,51,0,6,0,34
2022,4,F9,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",11,2,0.87,0,0.96,0,0.17,1,0,214,58,0,128,0,28
2022,4,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",29,11,3.1,0,3.06,0,4.85,1,0,642,69,0,96,0,477
2022,4,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",131,32,11.04,0.8,9.55,0,10.61,1,0,1923,592,32,399,0,900
2022,4,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",288,156,68.84,3.24,47.29,0,36.63,4,0,12089,5332,359,2875,0,3523
2022,4,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",101,21,12.38,0,2.71,0,5.92,1,0,976,621,0,92,0,263
2022,4,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",63,13,6.44,0.18,1.98,0,4.4,1,0,723,407,13,66,0,237
2022,4,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",90,20,4.31,0,8.52,0,7.17,1,0,870,135,0,273,0,462
2022,4,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",10,3,1.19,0,0.24,0,1.57,1,0,111,39,0,10,0,62
2022,4,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",86,28,17.36,0,5.74,0,4.89,3,0,1546,735,0,292,0,519
2022,4,F9,Frontier Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",14,6,1.23,0,4.48,0,0.29,0,0,428,162,0,250,0,16
2022,4,F9,Frontier Airlines Inc.,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",48,31,11.74,0,13.57,0,5.69,3,0,1823,625,0,627,0,571
2022,4,F9,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",82,38,18.02,0,10.56,0,9.42,5,0,2129,872,0,537,0,720
2022,4,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",455,161,34.61,1.15,57.71,0,67.53,24,2,11913,2313,119,4191,0,5290
2022,4,F9,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",261,97,33.96,3.05,27.51,0,32.49,22,0,6887,2152,548,1435,0,2752
2022,4,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",11,1,0.32,0,0.68,0,0,0,0,93,30,0,63,0,0
2022,4,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",17,5,2.7,0,0.71,0,1.59,1,0,313,184,0,60,0,69
2022,4,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",130,56,7.26,2.48,9.72,0,36.54,3,0,3540,351,431,613,0,2145
2022,4,G4,Allegiant Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",11,6,2.33,0,1.32,0,2.34,2,0,398,211,0,41,0,146
2022,4,G4,Allegiant Air,ALB,"Albany, NY: Albany International",60,18,10.01,1.01,4.46,0,2.52,0,0,950,601,81,127,0,141
2022,4,G4,Allegiant Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",7,3,0,0,0,0,3,0,0,201,0,0,0,0,201
2022,4,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",113,65,8.3,0.63,17.58,1,37.49,3,0,3722,789,22,860,23,2028
2022,4,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",138,44,7.91,0.7,8.62,0,26.77,5,0,4317,758,58,633,0,2868
2022,4,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",239,103,23.54,1.58,23.93,0,53.95,11,0,7548,1881,98,1262,0,4307
2022,4,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",515,219,71.78,3.66,52.65,0.61,90.3,14,0,10519,3264,228,2236,19,4772
2022,4,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",51,12,7.36,0.28,2.86,0,1.5,0,0,1000,752,16,149,0,83
2022,4,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",18,8,3.35,1.78,1.16,0.64,1.08,0,0,320,157,52,33,14,64
2022,4,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",43,10,4.44,0,3.16,0.31,2.08,4,0,441,265,0,101,14,61
2022,4,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",86,22,3.02,0,10.72,0.24,8.02,0,0,726,128,0,280,8,310
2022,4,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB/MidAmerica",103,30,8.07,0.51,9.43,0,11.99,1,0,1912,704,62,434,0,712
2022,4,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",17,2,0.2,0,1.02,0,0.78,2,0,147,26,0,20,0,101
2022,4,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",211,93,13.22,1.06,26.77,0,51.96,9,0,6150,775,145,1058,0,4172
2022,4,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",34,5,0.82,0,0.2,0,3.98,1,0,294,37,0,21,0,236
2022,4,G4,Allegiant Air,BOS,"Boston, MA: Logan International",57,6,4.09,0,1.91,0,0,2,0,287,196,0,91,0,0
2022,4,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",43,17,4.58,1.03,2.76,1.29,7.34,1,0,825,217,99,80,41,388
2022,4,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",26,5,1.85,0,1.97,0,1.18,1,0,163,63,0,61,0,39
2022,4,G4,Allegiant Air,CAK,"Akron, OH: Akron-Canton Regional",34,11,4.96,1.66,0.85,0,3.53,1,0,943,336,140,37,0,430
2022,4,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",17,8,1.39,0.11,1.19,0,5.31,0,0,509,90,10,45,0,364
2022,4,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",30,9,1.32,0,4.54,0,3.14,0,0,283,30,0,131,0,122
2022,4,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",65,26,7.61,1,5.62,0,11.77,3,0,1375,366,60,268,0,681
2022,4,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",16,4,1.89,1,1.11,0,0,0,0,268,214,22,32,0,0
2022,4,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",292,134,30.96,1.12,33.32,0.12,68.48,14,0,8545,1799,63,1435,32,5216
2022,4,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",24,7,1.79,0,1.52,0,3.69,0,0,498,45,0,142,0,311
2022,4,G4,Allegiant Air,DEN,"Denver, CO: Denver International",34,13,3.95,0,7.18,0,1.87,0,0,398,152,0,181,0,65
2022,4,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",127,58,19.74,1.05,10.41,0.12,26.68,1,0,4006,1455,108,589,21,1833
2022,4,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",37,12,4.91,0,2.45,0,4.64,1,0,1016,535,0,192,0,289
2022,4,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",9,4,1.9,0,0.28,0,1.81,0,0,235,122,0,15,0,98
2022,4,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",42,14,7.36,0,3.18,0,3.46,1,0,651,386,0,110,0,155
2022,4,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",7,4,1.12,0,1.17,0,1.71,1,0,290,87,0,88,0,115
2022,4,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",58,6,3.06,0.95,1.99,0,0,1,0,259,196,20,43,0,0
2022,4,G4,Allegiant Air,EYW,"Key West, FL: Key West International",70,4,0.23,0,2.04,0,1.73,3,0,579,16,0,358,0,205
2022,4,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",53,13,4.51,0,3.85,2,2.63,1,0,467,219,0,110,43,95
2022,4,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",55,11,2.44,0.88,3.72,0,3.95,1,0,806,553,52,104,0,97
2022,4,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",8,1,0.24,0,0,0,0.76,0,0,17,4,0,0,0,13
2022,4,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",315,157,27.42,3.05,56.72,0,69.81,13,0,12836,2071,186,3964,0,6615
2022,4,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",163,92,20.45,1.77,15.33,0.1,54.36,7,0,7411,1783,210,1016,16,4386
2022,4,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",107,27,8.5,1.79,8.8,0,7.91,2,0,1461,474,277,406,0,304
2022,4,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",59,20,5.27,1,5.54,0,8.19,4,0,1747,254,63,604,0,826
2022,4,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",25,6,1.58,0,2.69,0,1.73,0,1,193,49,0,91,0,53
2022,4,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",16,4,1.09,1,0.45,0,1.46,0,0,231,56,33,24,0,118
2022,4,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",10,2,0.93,0,0.53,0,0.54,0,0,83,34,0,23,0,26
2022,4,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",14,6,2.44,0,1.31,1,1.25,0,0,207,84,0,51,27,45
2022,4,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",206,107,28.26,1.65,17.18,0.85,59.06,6,0,7933,2050,126,1442,59,4256
2022,4,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",16,3,0.93,0.21,1.58,0,0.27,2,0,169,107,7,46,0,9
2022,4,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",25,5,0.07,0,3.32,0,1.61,1,0,345,8,0,226,0,111
2022,4,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",15,1,0,0,0.44,0,0.56,0,0,16,0,0,7,0,9
2022,4,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",19,8,1,0.06,2.61,0,4.33,0,0,462,143,7,117,0,195
2022,4,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",59,14,3.91,0.75,4.33,0,5,1,2,752,215,34,292,0,211
2022,4,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",24,7,2.53,0.54,0.99,0,2.95,2,0,447,186,59,36,0,166
2022,4,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",23,10,3.08,1,2.53,0,3.38,0,0,513,151,16,69,0,277
2022,4,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",49,18,7.28,0.29,5.71,0,4.72,1,0,1203,381,51,400,0,371
2022,4,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",42,9,1.44,1,3.22,0,3.34,0,0,547,126,183,90,0,148
2022,4,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",24,4,1.72,0,1.28,0,1,1,0,859,44,0,790,0,25
2022,4,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",165,76,17.25,2,15.97,0,40.79,3,0,4316,575,133,596,0,3012
2022,4,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",67,29,7.58,0.04,9.13,0,12.25,0,0,2213,751,6,411,0,1045
2022,4,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",761,312,60.8,6.85,109.46,2.23,132.66,27,1,18553,4426,648,4457,95,8927
2022,4,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",117,43,12.84,0,13.82,0.08,16.25,4,0,2199,597,0,452,2,1148
2022,4,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",94,37,10.65,2.68,6.79,0,16.88,2,0,2572,705,187,241,0,1439
2022,4,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",59,19,5.18,1.09,5.36,0,7.38,3,0,841,163,48,208,0,422
2022,4,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",17,3,1,0,1.15,0,0.85,0,0,146,53,0,52,0,41
2022,4,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",8,1,0,0,1,0,0,0,0,15,0,0,15,0,0
2022,4,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",25,5,1.09,0,0.71,0,3.2,1,0,340,46,0,45,0,249
2022,4,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",60,16,3.41,0,4.26,0.94,7.39,2,0,815,319,0,175,17,304
2022,4,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",39,12,2.11,0,4.33,0,5.56,2,0,1493,421,0,448,0,624
2022,4,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",86,20,5.42,0,7.16,0.7,6.72,3,0,1549,628,0,428,14,479
2022,4,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",40,9,3.83,0,2.02,0,3.15,2,0,451,181,0,75,0,195
2022,4,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",36,9,1.47,0,4.12,0,3.42,0,0,178,27,0,84,0,67
2022,4,G4,Allegiant Air,MLB,"Melbourne, FL: Melbourne International",25,3,1,0,1.83,0,0.17,1,0,265,64,0,177,0,24
2022,4,G4,Allegiant Air,MLI,"Moline, IL: Quad City International",43,17,4.67,2.88,3.6,0,5.85,1,0,1355,597,300,156,0,302
2022,4,G4,Allegiant Air,MOT,"Minot, ND: Minot International",27,6,2.5,0.78,1.66,0.23,0.83,5,0,208,106,25,50,8,19
2022,4,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",8,2,0.41,0,0.18,0,1.41,0,0,58,7,0,3,0,48
2022,4,G4,Allegiant Air,MSO,"Missoula, MT: Missoula International",22,8,2.94,0,2.08,0,2.98,0,0,312,104,0,45,0,163
2022,4,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",46,17,1.28,2,9.07,0,4.65,2,0,602,47,140,252,0,163
2022,4,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",25,7,1.75,0,1.51,0,3.74,0,0,375,147,0,54,0,174
2022,4,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",29,7,1.21,0,0.81,0,4.98,1,0,247,55,0,13,0,179
2022,4,G4,Allegiant Air,OAK,"Oakland, CA: Metropolitan Oakland International",20,10,4.16,0,2.2,0,3.65,0,0,530,199,0,68,0,263
2022,4,G4,Allegiant Air,OGD,"Ogden, UT: Ogden-Hinckley",4,1,0.95,0,0.05,0,0,0,0,203,193,0,10,0,0
2022,4,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",15,3,0.36,0,0,0,2.64,1,0,154,15,0,0,0,139
2022,4,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",34,7,3.67,0.33,0.16,0,2.84,0,1,474,287,15,13,0,159
2022,4,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",19,12,2.35,0,4.27,0,5.37,0,0,828,269,0,260,0,299
2022,4,G4,Allegiant Air,OWB,"Owensboro, KY: Owensboro Daviess County Regional",9,1,1,0,0,0,0,0,0,17,17,0,0,0,0
2022,4,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",57,12,4.01,0,5.92,0,2.07,0,0,528,184,0,244,0,100
2022,4,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",42,17,3.69,0,8.62,0,4.69,4,1,953,164,0,505,0,284
2022,4,G4,Allegiant Air,PDX,"Portland, OR: Portland International",18,4,0.9,0.3,2.12,0,0.68,1,0,127,20,13,80,0,14
2022,4,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",634,356,61.35,6.99,141.03,0.09,146.54,12,6,27512,5071,1156,8750,5,12530
2022,4,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",27,7,0.66,0.96,2.15,0.11,3.11,1,0,313,30,82,47,6,148
2022,4,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",89,25,7.87,0,6.17,0.48,10.48,2,0,1336,342,0,410,21,563
2022,4,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",738,280,57.54,6.58,96.34,0,119.54,32,2,20910,4589,929,5549,0,9843
2022,4,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",108,37,9.14,1.31,4.57,0,21.99,1,0,2368,615,209,230,0,1314
2022,4,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",17,9,4.72,0,1.22,0,3.06,0,0,333,166,0,28,0,139
2022,4,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",55,7,1.58,0,3.93,0,1.48,2,0,310,103,0,122,0,85
2022,4,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",32,7,2.6,0,1.54,0,2.87,0,0,297,173,0,41,0,83
2022,4,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",13,2,2,0,0,0,0,0,0,158,158,0,0,0,0
2022,4,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",97,27,8.13,1.23,4.3,0,13.34,2,0,1569,405,22,110,0,1032
2022,4,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",24,9,2.38,0,3.1,0,3.52,0,0,527,131,0,94,0,302
2022,4,G4,Allegiant Air,RDM,"Bend/Redmond, OR: Roberts Field",9,3,0.97,0,0.35,0,1.68,0,0,81,18,0,11,0,52
2022,4,G4,Allegiant Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",8,3,1.14,0,0.21,0,1.65,0,0,97,22,0,12,0,63
2022,4,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",65,15,5.74,0.44,4.72,1.44,2.66,1,0,1030,298,15,459,32,226
2022,4,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",32,14,2.65,0.6,2.68,0,8.06,0,0,811,117,101,115,0,478
2022,4,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",17,12,2.5,0,4.37,0,5.13,0,0,814,274,0,244,0,296
2022,4,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",21,7,1.34,0.04,0.51,0,5.11,1,0,689,114,9,46,0,520
2022,4,G4,Allegiant Air,ROC,"Rochester, NY: Greater Rochester International",20,9,5.84,1.96,0.85,0,0.35,0,0,942,527,357,34,0,24
2022,4,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",22,5,1.13,0,1.59,0.19,2.09,0,0,245,54,0,45,3,143
2022,4,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",9,1,1,0,0,0,0,0,0,106,106,0,0,0,0
2022,4,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",105,35,5.18,0,11.61,0,18.21,4,0,1748,250,0,518,0,980
2022,4,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",62,16,4.56,0.42,5.7,0,5.32,2,1,1423,236,92,495,0,600
2022,4,G4,Allegiant Air,SCE,"State College, PA: University Park",15,2,1,0,0.32,0,0.68,2,0,171,149,0,7,0,15
2022,4,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metropolitan",56,23,5.25,0,6.01,0,11.74,0,0,902,245,0,172,0,485
2022,4,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",75,21,8.25,0,4.33,0,8.42,3,0,1502,967,0,199,0,336
2022,4,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",821,313,68.92,8.84,88.09,2.25,144.9,23,1,21394,4722,718,5659,56,10239
2022,4,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",63,21,6.1,1.39,5.21,0.86,7.45,1,0,954,290,87,188,54,335
2022,4,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",9,3,0.49,0,1.45,0,1.06,0,0,77,10,0,36,0,31
2022,4,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",16,7,2.29,0,0.61,0,4.1,1,0,281,42,0,23,0,216
2022,4,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",95,25,12.09,0.42,6.5,0,5.99,1,0,1470,987,43,228,0,212
2022,4,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",24,9,3.97,0.85,1.21,0,2.97,0,0,622,224,145,86,0,167
2022,4,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",277,103,16.32,2.14,43.75,0,40.79,11,0,7035,878,262,2653,0,3242
2022,4,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",13,5,2.66,0,1.32,0,1.02,0,0,181,95,0,29,0,57
2022,4,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",30,6,0.48,1.03,4.48,0,0.02,0,0,496,12,104,375,0,5
2022,4,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",68,29,4.99,0.37,11.98,0,11.67,1,0,2056,281,26,802,0,947
2022,4,G4,Allegiant Air,TOL,"Toledo, OH: Toledo Express",55,21,7.34,2.32,6.22,0,5.13,0,0,1481,384,238,543,0,316
2022,4,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",8,2,0.77,0,0.58,0,0.65,0,0,169,30,0,50,0,89
2022,4,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",36,9,5.07,0,1.83,0,2.1,1,0,565,375,0,42,0,148
2022,4,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",37,11,3.97,1.06,0.37,1.28,4.33,1,0,811,284,38,18,30,441
2022,4,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",196,84,20.75,2.52,14.02,0.06,46.64,8,0,6283,1714,221,699,18,3631
2022,4,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",91,27,5.33,1.08,8.96,0.4,11.23,0,1,1912,181,58,453,6,1214
2022,4,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",172,47,8.23,1.71,15.24,0,21.82,4,1,3008,682,43,578,0,1705
2022,4,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",73,24,6.88,0,7.72,0,9.4,1,0,1322,348,0,357,0,617
2022,4,HA,Hawaiian Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",13,1,1,0,0,0,0,0,0,15,15,0,0,0,0
2022,4,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",18,4,4,0,0,0,0,0,0,197,197,0,0,0,0
2022,4,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2391,496,244.81,1.58,1.28,2.12,246.22,38,0,21637,12567,104,31,58,8877
2022,4,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",364,59,40.69,0,2.03,0,16.28,4,0,1891,1314,0,46,0,531
2022,4,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",30,8,7.11,0,0,0,0.89,0,0,493,476,0,0,0,17
2022,4,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",592,68,38.34,0.85,0.64,1.59,26.59,11,1,2156,1241,22,25,40,828
2022,4,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",107,3,3,0,0,0,0,0,0,142,142,0,0,0,0
2022,4,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",180,14,12,0,0,0,2,0,0,474,409,0,0,0,65
2022,4,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",60,6,3.08,0,0,1.92,1,0,0,145,77,0,0,48,20
2022,4,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",599,78,50.05,0,2.17,0,25.77,6,1,2345,1493,0,66,0,786
2022,4,HA,Hawaiian Airlines Inc.,MCO,"Orlando, FL: Orlando International",13,1,1,0,0,0,0,0,0,57,57,0,0,0,0
2022,4,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",90,15,10.84,0,0,1.97,2.19,0,0,555,411,0,0,36,108
2022,4,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1139,192,139.68,0.7,5.48,0,46.14,23,0,6729,4852,60,162,0,1655
2022,4,HA,Hawaiian Airlines Inc.,ONT,"Ontario, CA: Ontario International",30,5,3.86,0,0,0,1.14,0,0,134,109,0,0,0,25
2022,4,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",60,22,17.88,0,0,0,4.12,0,0,839,684,0,0,0,155
2022,4,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",30,3,3,0,0,0,0,0,0,155,155,0,0,0,0
2022,4,HA,Hawaiian Airlines Inc.,PPG,"Pago Pago, TT: Pago Pago International",3,1,1,0,0,0,0,0,0,31,31,0,0,0,0
